member_name,member_start_date,member_end_date,political_party,administrative_region,gender
θεοδωρικακος δημητριου παναγιωτης (τακης),2023-06-25,2023-11-13,νεα δημοκρατια,β3' νοτιου τομεα αθηνων,male
θεοδωρου αλεξανδρου χρηστος,1996-09-22,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,ευβοιας,male
θεοδωρου αλεξανδρου χρηστος,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,ευβοιας,male
θεοπεφτατου χρηστου αφροδιτη,2012-05-06,2012-05-19,συνασπισμος ριζοσπαστικης αριστερας,κεφαλληνιας,female
θεοπεφτατου χρηστου αφροδιτη,2012-06-17,2014-12-31,συνασπισμος ριζοσπαστικης αριστερας,κεφαλληνιας,female
θεοπεφτατου χρηστου αφροδιτη,2015-01-25,2015-08-28,συνασπισμος ριζοσπαστικης αριστερας,κεφαλληνιας,female
θεοπεφτατου χρηστου αφροδιτη,2015-09-20,2019-06-11,συνασπισμος ριζοσπαστικης αριστερας,κεφαλληνιας,female
θεοφυλακτος γαβριηλ ιωαννης,2015-09-20,2019-06-11,συνασπισμος ριζοσπαστικης αριστερας,κοζανης,male
θεοχαρη αριστοτελη μαρια,2009-10-04,2012-04-11,πανελληνιο σοσιαλιστικο κινημα,καρδιτσας,female
θεοχαρης αθανασιου θεοχαρης (χαρης),2015-01-25,2015-08-28,το ποταμι,β' αθηνων,male
θεοχαρης αθανασιου θεοχαρης (χαρης),2018-12-18,2019-06-11,ανεξαρτητοι (εκτος κομματος),β' αθηνων,male
θεοχαρης αθανασιου θεοχαρης (χαρης),2016-04-19,2018-12-17,ανεξαρτητοι (εκτος κομματος),β' αθηνων,male
θεοχαρης αθανασιου θεοχαρης (χαρης),2015-09-20,2016-04-18,το ποταμι,β' αθηνων,male
θεοχαρης αθανασιου θεοχαρης (χαρης),2019-07-07,2023-04-22,νεα δημοκρατια,β3' νοτιου τομεα αθηνων,male
θεοχαρης αθανασιου θεοχαρης (χαρης),2023-05-21,2023-05-29,νεα δημοκρατια,β3' νοτιου τομεα αθηνων,male
θεοχαρης αθανασιου θεοχαρης (χαρης),2023-06-25,2023-11-13,νεα δημοκρατια,β3' νοτιου τομεα αθηνων,male
αλεξιαδης ζαφειριου τρυφων,2019-07-07,2023-04-22,συνασπισμος ριζοσπαστικης αριστερας,β' πειραιως,male
θεοχαροπουλος στεφανου αθανασιος,2019-01-21,2019-06-11,ανεξαρτητοι (εκτος κομματος),επικρατειας,male
θεοχαροπουλος στεφανου αθανασιος,2015-09-20,2019-01-20,δημοκρατικη συμπαραταξη (πανελληνιο σοσιαλιστικο κινημα - δημοκρατικη αριστερα),επικρατειας,male
θεωνας γρηγοριου ιωαννης,2015-09-20,2019-06-11,συνασπισμος ριζοσπαστικης αριστερας,β' αθηνων,male
θηβαιος γεωργιου νικολαος,2015-09-20,2019-06-11,συνασπισμος ριζοσπαστικης αριστερας,βοιωτιας,male
θρασκια κωνσταντινου ουρανια (ρανια),2023-05-21,2023-05-29,συνασπισμος ριζοσπαστικης αριστερας - προοδευτικη συμμαχια,α' θεσσαλονικης,female
θρασκια κωνσταντινου ουρανια (ρανια),2023-06-25,2023-11-13,συνασπισμος ριζοσπαστικης αριστερας - προοδευτικη συμμαχια,α' θεσσαλονικης,female
θραψανιωτης μιχαηλ εμμανουηλ,2015-09-20,2019-06-11,συνασπισμος ριζοσπαστικης αριστερας,λασιθιου,male
θραψανιωτης μιχαηλ εμμανουηλ,2019-07-07,2023-04-22,συνασπισμος ριζοσπαστικης αριστερας,λασιθιου,male
θωμα αλεξιου μαρια,1989-06-18,1989-10-12,πανελληνιο σοσιαλιστικο κινημα,αχαιας,female
θωμα αλεξιου μαρια,1989-11-05,1990-03-12,πανελληνιο σοσιαλιστικο κινημα,αχαιας,female
θωμα αλεξιου μαρια,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,αχαιας,female
θωμα αλεξιου μαρια,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,αχαιας,female
θωμα αλεξιου μαρια,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,αχαιας,female
θωμα αλεξιου μαρια,2006-12-20,2007-08-18,πανελληνιο σοσιαλιστικο κινημα,αχαιας,female
θωμας πετρου γεωργιος,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,αχαιας,male
θωμοπουλος πετρου ιωαννης,1996-01-17,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,αργολιδος,male
θωμοπουλος πετρου ιωαννης,1996-09-22,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,αργολιδος,male
θωμοπουλος πετρου ιωαννης,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,αργολιδος,male
ιακωβιδου χρυσοστομου παναγιωτα (τανια),2014-03-28,2014-12-31,νεα δημοκρατια,β' αθηνων,female
αλεξιου ευαγγελου θωμας,1989-01-01,1989-06-02,νεα δημοκρατια,ξανθης,male
ιατριδη ιωαννη τσαμπικα (μικα),2012-04-03,2012-04-11,ανεξαρτητοι ελληνες - πανος καμμενος,δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2012-02-12,2012-04-02,ανεξαρτητοι (εκτος κομματος),δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2009-10-04,2012-02-11,νεα δημοκρατια,δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2012-05-06,2012-05-19,ανεξαρτητοι ελληνες - πανος καμμενος,δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2014-10-16,2014-12-31,ανεξαρτητοι δημοκρατικοι βουλευτες,δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2014-06-03,2014-10-15,ανεξαρτητοι (εκτος κομματος),δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2012-06-17,2014-06-02,ανεξαρτητοι ελληνες - πανος καμμενος,δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2019-07-07,2023-04-22,νεα δημοκρατια,δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2023-05-21,2023-05-29,νεα δημοκρατια,δωδεκανησου,female
ιατριδη ιωαννη τσαμπικα (μικα),2023-06-25,2023-11-13,νεα δημοκρατια,δωδεκανησου,female
ιγγλεζη θεοδωρου αικατερινη,2012-05-06,2012-05-19,συνασπισμος ριζοσπαστικης αριστερας,χαλκιδικης,female
ιγγλεζη θεοδωρου αικατερινη,2012-06-17,2014-12-31,συνασπισμος ριζοσπαστικης αριστερας,χαλκιδικης,female
ιγγλεζη θεοδωρου αικατερινη,2015-01-25,2015-08-28,συνασπισμος ριζοσπαστικης αριστερας,χαλκιδικης,female
ιγγλεζη θεοδωρου αικατερινη,2015-09-20,2019-06-11,συνασπισμος ριζοσπαστικης αριστερας,χαλκιδικης,female
ιγνατιαδης γεωργιου θεοδωρος,2011-06-21,2012-04-11,κομμουνιστικο κομμα ελλαδας,β' θεσσαλονικης,male
ιντζες χαραλαμπους βασιλειος,1989-01-01,1989-06-02,πανελληνιο σοσιαλιστικο κινημα,σερρων,male
ιωαννιδης λαζαρου ηλιας,2015-08-21,2015-08-28,λαικη ενοτητα,β' αθηνων,male
ιωαννιδης λαζαρου ηλιας,2015-01-25,2015-08-20,συνασπισμος ριζοσπαστικης αριστερας,καβαλας,male
ιωαννιδης δημητριου ιωαννης,2004-03-07,2007-08-18,νεα δημοκρατια,α' θεσσαλονικης,male
ιωαννιδης δημητριου ιωαννης,2007-09-16,2009-09-07,νεα δημοκρατια,α' θεσσαλονικης,male
ιωαννιδης δημητριου ιωαννης,2009-10-04,2012-04-11,νεα δημοκρατια,α' θεσσαλονικης,male
ιωαννιδης δημητριου ιωαννης,2012-05-06,2012-05-19,νεα δημοκρατια,α' θεσσαλονικης,male
ιωαννιδης δημητριου ιωαννης,2012-06-17,2014-12-31,νεα δημοκρατια,α' θεσσαλονικης,male
ιωαννιδης ιωαννη φοιβος,1989-06-18,1989-10-12,πανελληνιο σοσιαλιστικο κινημα,λασιθιου,male
ιωαννιδης ιωαννη φοιβος,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,λασιθιου,male
ιωαννιδης ιωαννη φοιβος,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,λασιθιου,male
ιωαννιδης ιωαννη φοιβος,1996-09-22,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,λασιθιου,male
ιωαννιδης ιωαννη φοιβος,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,λασιθιου,male
ιωαννου ιωαννη βασιλειος,2012-05-06,2012-05-19,πανελληνιο σοσιαλιστικο κινημα,πρεβεζας,male
αλεξοπουλος δημητριου χρυσοβαλαντης,2012-05-06,2012-05-19,λαικος συνδεσμος - χρυση αυγη,λαρισας,male
αλεξοπουλος δημητριου χρυσοβαλαντης,2014-03-14,2014-12-31,ανεξαρτητοι (εκτος κομματος),λαρισας,male
αλεξοπουλος δημητριου χρυσοβαλαντης,2012-06-17,2014-03-13,λαικος συνδεσμος - χρυση αυγη,λαρισας,male
καβαδελλας γεωργιου δημητριος,2019-05-30,2019-06-11,ανεξαρτητοι (εκτος κομματος),αττικης(υπολοιπο),male
